,buyer,valuebought,seller
1078,0x6abec78e13d11fb64479b487ac169076f22c6d3b,3.49,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1079,0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,3.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1080,0xacf4c2950107ef9b1c37faa1f9a866c8f0da88b9,6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1081,0x446d967f0db7469db135a6277cb19ec5e9be1ab4,3.51,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1082,0x6abec78e13d11fb64479b487ac169076f22c6d3b,3.52,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1083,0x629898596dc5f16c31af69382ab7985654332e78,6.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1084,0xa87a188f6c1647f337b916df8786a470612c7375,6.1,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1085,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,8.7,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1086,0xa87a188f6c1647f337b916df8786a470612c7375,3.53,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1087,0x898e4a3efa0aef2a0bdc17d29b129aa3dc70910d,3.54,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1088,0xec17ec950ec557b0398a0e735843d59e77744d4d,3.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1089,0x49087eb6f9529eb02a508fb820d7b4d0b52e4881,3.56,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1090,0x42725a485c4dd073a3c15895c216acb15872abb8,3.57,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1091,0x42725a485c4dd073a3c15895c216acb15872abb8,3.58,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1092,0x42725a485c4dd073a3c15895c216acb15872abb8,3.59,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1093,0xaaa1d204d78de81a6eff5264928a6b49ee748050,8.85,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1094,0x42725a485c4dd073a3c15895c216acb15872abb8,3.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1095,0x42725a485c4dd073a3c15895c216acb15872abb8,3.61,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1096,0x42725a485c4dd073a3c15895c216acb15872abb8,3.62,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1097,0x42725a485c4dd073a3c15895c216acb15872abb8,3.63,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1098,0x42725a485c4dd073a3c15895c216acb15872abb8,3.64,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1099,0x42725a485c4dd073a3c15895c216acb15872abb8,3.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1100,0x42725a485c4dd073a3c15895c216acb15872abb8,3.66,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1101,0x8f02b07bcf350f8d390197a7eb90bd4ef0222f12,9,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1102,0x42725a485c4dd073a3c15895c216acb15872abb8,3.67,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1103,0x42725a485c4dd073a3c15895c216acb15872abb8,3.68,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1104,0x42725a485c4dd073a3c15895c216acb15872abb8,3.69,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1105,0x42725a485c4dd073a3c15895c216acb15872abb8,3.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1106,0x44581af545c0e2f03a23f9afc6c2f4b9b6bce357,3.71,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1107,0x0f48669b1681d41357eac232f516b77d0c10f0f1,3.72,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1108,0x53cb57bf289681c2d53fd5747b6c1b128c984d23,3.73,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1109,0x5acfad7c03a64696f6a50858aa7daff7883f1fb6,3.74,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1110,0x5acfad7c03a64696f6a50858aa7daff7883f1fb6,6.15,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1111,0x5042ed574320d668d6df9dd82ba5cd987317d2a9,3.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1112,0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,3.76,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1113,0x931292c42a5f600e80d75b7c7743f0164240882c,9.15,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1114,0xe6ea6de4a06ad97bf2655cfca63f9fc8e772173e,3.77,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1115,0x0f045a0d77d24c326316e0315354e7df28b4ac50,6.2,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1116,0xc5e1569772b2d425ac9469d39f17341c01e1cf4c,6.25,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1117,0xc5e1569772b2d425ac9469d39f17341c01e1cf4c,3.78,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1118,0x8d07d225a769b7af3a923481e1fdf49180e6a265,3.79,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1119,0x8d07d225a769b7af3a923481e1fdf49180e6a265,6.3,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1120,0x8d07d225a769b7af3a923481e1fdf49180e6a265,3.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1121,0x8d07d225a769b7af3a923481e1fdf49180e6a265,6.35,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1122,0xa2d30c51e5175e3d1d2031f25cbd355179a7bdf7,3.81,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1123,0x603ec266064ab002c3d66061bab3afda369493d1,3.82,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1124,0x8e437c286498dd2a6216ede8722e6b742e253269,6.4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1125,0x8e437c286498dd2a6216ede8722e6b742e253269,3.83,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1126,0xe158dcc1779fce4c48c8d3155ec35fae7c52d093,3.84,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1127,0xb572822cc2bc97dfb880320b5114f24131df5fdd,9.3,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1128,0x3977263f2c5b49c47b911bcedd36f4e95bf6668f,3.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1129,0x3977263f2c5b49c47b911bcedd36f4e95bf6668f,6.45,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1130,0x899416ea9902f505e34155cf5536f9f1ceeb5143,6.5,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1131,0x899416ea9902f505e34155cf5536f9f1ceeb5143,3.86,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1132,0xe4709a6bc622d60ee15a29880561c85c7fdac46d,3.87,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1133,0xc1dd8204aaa49bf7f44037b35edae84045f2bd85,6.55,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1134,0xc1dd8204aaa49bf7f44037b35edae84045f2bd85,3.88,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1135,0xfc0ce11136adc4fda3c5dcd66f3b4c472aa5ffe4,3.89,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1136,0xfc0ce11136adc4fda3c5dcd66f3b4c472aa5ffe4,6.6,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1137,0xfc0ce11136adc4fda3c5dcd66f3b4c472aa5ffe4,3.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1138,0xf74eda1577205db68d49bb283ce32f797a84c654,3.91,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1139,0xf74eda1577205db68d49bb283ce32f797a84c654,6.65,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1140,0x0154d25120ed20a516fe43991702e7463c5a6f6e,3.92,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1141,0x0154d25120ed20a516fe43991702e7463c5a6f6e,6.7,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1142,0x693edbcf118ec982f5a8101498b6c789470b0b89,3.93,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1143,0x88f516c04969f470888473458b5e09342da08b7a,3.94,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1144,0x88f516c04969f470888473458b5e09342da08b7a,6.75,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1145,0x3ec44a823e07555b5f889d8d954eec736eb5865b,3.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1146,0xd22f4c8e05339dfcfd927bd688ed9ebac84484d7,3.96,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1147,0x565b3b224f9f83573ca560b51cd772171380f826,3.97,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1148,0x4eb9eabd74d2077cb2016a65a435cff7508a3795,3.98,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1149,0x4eb9eabd74d2077cb2016a65a435cff7508a3795,6.8,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1150,0xdd66130652e39e8068892a26fd5655d0c43dd27d,3.99,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1151,0xf945e8c35ecbfcddaa3ecb694a3486f0d7d87523,4,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1152,0xb7f6227f09cf8bd2c8897c71d3b980f42ac95544,4.01,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1153,0x94ea1fc190f440e8e109ca1ae8540a4efa1dcec5,9.45,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1154,0x7bcd790d1282622da859625f3786be9f33042d50,4.02,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1155,0x7bcd790d1282622da859625f3786be9f33042d50,6.85,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1156,0x283d37e46f7817610fa03fe8ece875a2897a8df9,4.03,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1157,0x283d37e46f7817610fa03fe8ece875a2897a8df9,6.9,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1158,0x6b787f43f9b22717c9dfcbceb9e95a45d804985d,4.04,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1159,0x282173335ae1f328b34eb9acadc052e59e70a89f,0.18,0x00264d4549332fa8f6d55734041985a4a15e8e15
1160,0x5d8b04e983a2f83174530a3574e89f42e5ee066e,0.36,0x00264d4549332fa8f6d55734041985a4a15e8e15
1161,0x2e6645c4ecbdaad32d45bb8b93aa8f84a33c5053,0.54,0x00264d4549332fa8f6d55734041985a4a15e8e15
1162,0x2e6645c4ecbdaad32d45bb8b93aa8f84a33c5053,0.72,0x00264d4549332fa8f6d55734041985a4a15e8e15
1163,0xca4ad39f872e89ef23eabd5716363fc22513e147,9.6,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1164,0x0ed24e51a0a342150fb3ac6bbe1ae50ca986bba7,4.05,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1165,0x0ed24e51a0a342150fb3ac6bbe1ae50ca986bba7,6.95,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1166,0x7405fe24003a50e4f4117d35e9b5a9f5e512fede,0.05,0xf0103243f4d22b5696588646b21313d85916a16a
1167,0x721931508df2764fd4f70c53da646cb8aed16ace,0.1,0xf0103243f4d22b5696588646b21313d85916a16a
1168,0x83bb781a2a2ca1fec0350f178c911848811cc440,0.15,0xf0103243f4d22b5696588646b21313d85916a16a
1169,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.2,0xf0103243f4d22b5696588646b21313d85916a16a
1170,0xf8cd644baf494d13406187cf8628754dca0a10c2,0.25,0xf0103243f4d22b5696588646b21313d85916a16a
1171,0x221494fffd98355ff99ad1030d43a8ca05d995f4,0.3,0xf0103243f4d22b5696588646b21313d85916a16a
1172,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,0.35,0xf0103243f4d22b5696588646b21313d85916a16a
1173,0x42c029e3536a8b83b0a5c1b3c2d611e1c03320cc,0.4,0xf0103243f4d22b5696588646b21313d85916a16a
1174,0x4ab5e3f0b2d1604dd2002cfeca6163802d74c6cb,0.45,0xf0103243f4d22b5696588646b21313d85916a16a
1175,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,0.5,0xf0103243f4d22b5696588646b21313d85916a16a
1176,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,0.55,0xf0103243f4d22b5696588646b21313d85916a16a
1177,0x3f86f18322a888d9b3adef38f127c941bccc014d,0.6,0xf0103243f4d22b5696588646b21313d85916a16a
1178,0xcc65fa278b917042822538c44ba10ad646824026,0.65,0xf0103243f4d22b5696588646b21313d85916a16a
1179,0x99f4f03f53dc5cb4a1bb01ebbe29a5a4104c1ead,0.7,0xf0103243f4d22b5696588646b21313d85916a16a
1180,0x3f1a421b47c5a9ec1025475a3fd3e99ce20616a2,0.75,0xf0103243f4d22b5696588646b21313d85916a16a
1181,0x46301f7e700be9cffce3e5e142a2244df3f2d4f2,0.8,0xf0103243f4d22b5696588646b21313d85916a16a
1182,0xd56e3e325133efed6b1687c88571b8a91e517ab0,0.85,0xf0103243f4d22b5696588646b21313d85916a16a
1183,0x2260c600601a17aa937e36e343df7ce7b89e1ad7,0.9,0xf0103243f4d22b5696588646b21313d85916a16a
1184,0x201be631a06cc2922532acc00fe39da0f87c8985,0.95,0xf0103243f4d22b5696588646b21313d85916a16a
1185,0x493eb815ea8d5c8ac1cbbc787726d980e04bf649,1,0xf0103243f4d22b5696588646b21313d85916a16a
1186,0x8c913aec7443fe2018639133398955e0e17fb0c1,9.75,0x2fb9f0ef424b24a8d293999298f392a33fe6a8b5
1187,0xf1c5365755935580066b507e9fa15a3c0d03fe77,4.06,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1188,0xc2478f44503776569334eb05083111d60d39349c,4.07,0x4eb0d2b356da831ac613aef9ec3d705d78dfd197
1189,,,
1190,,,
1191,,,
1192,,,
1193,,,
1194,,,
1195,,,
1196,,,
1197,,,
1198,,,
1199,,,
