,source,twitter,actualAirdrop
1859,0x881ac9335055bd1c111244bbf7759df4c8ea7087,justinsmith,0.02
1860,0x88278755c049e1e2565cb91653024742b11ea2d8,alenmathew__,0.02
1861,0x8843d562d77ff6254caf76e168e408fe176e2f04,hrayykpytquz2l4,0.02
1862,0x8847ebaaf29a18396e49191602f8d8d141b98aa7,vadyhodler777,0.02
1863,0x8849f498d306b4122de8274a970d21ba1ad9bc29,0,0.15
1864,0x8864486c1be43143b2fb2992777ba0b85129f3e4,0,0.06
1865,0x88a647a5fb12dade182577999a075aa267cd3000,0,1.0
1866,0x88b13dbad0046d53fa3f30e0ad4d3e71e60a29eb,joshriedel,0.02
1867,0x88b503c81a4fb9c9c5464dd3c6835fc34b2cc85d,0,0.01
1868,0x88d01d4354da0d65c38b0196c4400525a5eebe17,jongold,10.333
1869,0x88d75fb0880e8ddd365e8513e7a89464896acbb2,paulmthomason,0.02
1870,0x88e735f2b69e48915cec0819f94edea82cd8cd3c,bhpollack,0.04
1871,0x88eaf971d7babed6d13dd31d0aa7dc5c1f3f7989,johnnydappe,0.02
1872,0x88f516c04969f470888473458b5e09342da08b7a,0xpraxeo,0.06999999999999999
1873,0x88f5d29b88664371401b6786a01db137fc5fca61,crewsenochs,0.26
1874,0x88f74515cb136609eaa538f71c0e7dadd537d594,eny_codes,0.02
1875,0x894aa5f1e45454677a8560dde3b45cb5c427ef92,annikasays,0.02
1876,0x89534be96bae2e80c850eb8ad72b6ad82c876a85,_chiiedu,0.02
1877,0x898e4a3efa0aef2a0bdc17d29b129aa3dc70910d,0,0.01
1878,0x898e72b2cba11718c672fc75c834ef2cad451b58,obspoud,0.09
1879,0x899416ea9902f505e34155cf5536f9f1ceeb5143,groguforce,0.06999999999999999
1880,0x89a4769eaf9005a1efde75512cc71d7d83bd6c82,emilioomarin,0.02
1881,0x89a9c2d773346518d06bb3288e8f0cb0ff602817,troy_ye,0.02
1882,0x89ca22863209a901ff9dc32c27462026ba091852,nagatodharma,0.02
1883,0x89d296c88f7760772dbfb00aba3eb06e32313f15,tosin94996660,0.02
1884,0x89d6c62ba6a5923178c210090eb6c1553b3d78b3,beautifooldata,0.02
1885,0x89e443d840276303ced02a9a67ecf07f6a21c382,papikosun,0.02
1886,0x8a07fa8afa2c54bc47da559a0ab4bc15b43bc897,0,0.11
1887,0x8a0cced7b998fae90bfa38cfcdea30291c4ead76,labeesingh,0.02
1888,0x8a1f1035df91fe2ecfe6ba10457e1bf1e79e3035,col_braul,0.31
1889,0x8a1f1dfa5d762cee3b01cad17bda9c520930adeb,ariesjia00,0.02
1890,0x8a2ff7f45955bd3d4ad679741ccd35304825637b,lee78478431,0.013000000000000001
1891,0x8a31b99267d986f2440e00b387221a308c2246fc,mr_zoyel,0.02
1892,0x8a32af4affd816978c2fdfa7c08c27681d05d4fe,adamludwin,2.05
1893,0x8a333a18b924554d6e83ef9e9944de6260f61d3b,steveklbnf,0.71
1894,0x8a33e42ceb277c4da1dd9098f0ec7bda83b1f04f,0,0.1
1895,0x8a5189bc8785e0352d84ddcc2af2da0ed0db893a,harryorchard8,0.03
1896,0x8a6a38111ad145d0de1798a757183b09cc8b5f49,cryptocosmicowl,0.15
1897,0x8a867ff9e8123b9d44f233a21d64d3f751bdc8a6,nobodynoworry,0.02
1898,0x8a8f9a9cbefaad583288f3cbab5d61f86d2621bc,srpho,1.01
1899,0x8a9800738483e9d42ca377d8f95cc5960e6912d1,bi8bo_cf,0.02
1900,0x8aba7ccc59794f5c8ad95a16f31dbc6ff9d17de2,iamefosa1,0.02
1901,0x8ad98004b8cdc606d6c7d31c6695786201a2beaa,bitcoin__borg,0.02
1902,0x8adc376f33fd467fdf3293df4eae7de6fd5ccaf1,stebertstebert,0.16000000000000003
1903,0x8af6ec0cdc9b4bf2a489cf6db7ecd961df3c00b8,cryptosmock,0.28
1904,0x8b01fb3b5ebd02d22f55db9d51b814691cd34d3a,jsmilovitz,0.04
1905,0x8b06bccbe4edf48c7ef429e767d5b2eabaa81208,rangerhodler,0.02
1906,0x8b104344f397afc33ee55c743a0fbd7d956201cd,tweetious,0.02
1907,0x8b152bfcc0b45892c72cab7b028aae84f8237d76,hc_qxop,0.03
1908,0x8b1ea47e37a70e7feefc6a6945a4a7272a7934db,shitcoinzaire,0.02
1909,0x8b2daf0a57ccb9e0604c661c44af7503c851c55f,0,0.032
1910,0x8b4786cda698c346943f670569fd00c07e348bc6,bezos_paul,0.02
1911,0x8b7fa4bf01415c240384fc4efe8a6c19fa104b48,roninimperial,0.12
1912,0x8b91c0dd24c4fd4f973e49ed8568921e31cf38b7,blaiseeth,0.02
1913,0x8b96bc744be52225f487ddfa0146f2dc016f879b,_janbjj,0.02
1914,0x8bb5e1374e85effd86103335ff12ce943e9e29e3,0,0.3
1915,0x8bc85e6ce33a0fdac6b295c52a1c97cb1b122ea5,claytonclabaugh,0.02
1916,0x8be3fd8a423c38131aae0330b20ceec425e0e50e,dcarmitage,3.2199999999999998
1917,0x8bf9a146a96521bbb3a5bc644928b5b73b490775,enouwemjim,0.02
1918,0x8c127ab770d8e118a1c5306b8d652f99056a1391,akazawa_naoki,0.02
1919,0x8c2e843664be468522769b0d1b3b604a17962249,0,0.01
1920,0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005,0xmidnight,0.11
1921,0x8c43a4b977c9dc91c5b534dc7b17fc37e395851f,richrichie5050,0.02
1922,0x8c5a261d38fe7fe65221adad3c2ba5c3d10f046c,prtydao,1.0
1923,0x8c5ba8d0017c92527daa77b145919a77614dfd9e,pdog355,0.31
1924,0x8c76d5b19b164e1642baf71dc3daf008c4bfdd8e,cryptextra,0.05
1925,0x8c8f71d182d2f92794ea2fcbf357814d09d222c3,stonemit,0.02
1926,0x8c913aec7443fe2018639133398955e0e17fb0c1,0,0.15
1927,0x8c9dea7345b5efde2e3349a0233832d7329588d1,guadalupe9703,0.02
1928,0x8c9f88003a6971d9464dfd1abcf03b1ffe9e1b7e,drewbuttons,0.02
1929,0x8ce7d09a10a52a4c8daa83ba0e2ed8a85ec1b008,0,0.1
1930,0x8cf47a7208528a709810b32ed33a7809538aa829,0,0.05
1931,0x8d07d225a769b7af3a923481e1fdf49180e6a265,monetsupply,1.199
1932,0x8d0be0bf82bb2595e70109d92c1b7f582c516732,lililashka,0.01
1933,0x8d0c7a284b7a708ca09de790db4a40c2c51d775e,tomebendo,0.02
1934,0x8d138c01765483cb79d787ce5933f609cbfdabcf,adrianleb,0.9500000000000001
1935,0x8d25687829d6b85d9e0020b8c89e3ca24de20a89,stephancill,0.05
1936,0x8d43806a3f1c1a82436c0c21a4dc7b8889beceb4,0,1.011
1937,0x8d44bb7001d613f20cbb4a3931e1126ecd9220f8,blakejamieson,0.02
1938,0x8d7d7751b908e33e8b362e8fa7e61b13ad1a68a4,byobu4,1.01
1939,0x8d8d7d31f0716b77f4ff923e5fd5d0dff9598ada,davidch43618211,0.02
1940,0x8d90370e153499193caff8249bfc75d9e5bd5a45,0,0.15
1941,0x8da02d597a2616e9ec0c82b2b8366b00d69da29a,n5wt0nraphs0n,0.26
1942,0x8daf30dea39fb89c5e039065b7d1973863b38352,darioaschero,0.060000000000000005
1943,0x8dba1c16e399d0ad2cf1dca523049c83dade20c5,0,0.01
1944,0x8dbd839d4fca903c69d109c4e955a2af438a76ea,meaningtoread,0.060000000000000005
1945,0x8dc4310f20d59ba458b76a62141697717f93fa41,0,0.2
1946,0x8ddc0fccc34e74681a1104d638eac1024d25e27e,mirrorbean,0.04
1947,0x8de2b8f2b2e8a674c3dabb5e1255b5bbad7a63d0,0,2.0
1948,0x8de33d8204929ceb2f7aa6299d0643a7f6664c9b,benwerd,0.066
1949,0x8dedd49c64f211f52a2af637645a5b529e382b40,alina30557763,0.02
1950,0x8df168a41c3a3c6be0e9208d5027ea80f2c5ba25,camirusso,0.01
1951,0x8dfee5f2ab3100bd2112c192bba9817258221e82,austinvirts,0.21000000000000002
1952,0x8e0f23de12910a584d4898787d0a00f9e162aefc,0,0.05
1953,0x8e2160a024ca85810e5bafba77ea332800c2b231,cesarwithyou,0.03
1954,0x8e2dc01ce01422251bb356e6c6b2947fcaa8e542,desmond_phill,0.02
1955,0x8e437c286498dd2a6216ede8722e6b742e253269,0,0.06
1956,0x8e551ee9efd11c69bc21bff1f35ee7b12ba1784e,0,1.0
1957,0x8e5d30f161ba3ebb09dc3c1f06515656af34baa1,kyoronut,0.03
1958,0x8e5e9b1d8413a8b34c8311e8fdaaf0ba655d1037,maxcoinor,0.02
1959,0x8eaa4f658550b805308a97d38f348cc8098da449,dahuuj2,0.02
1960,0x8ec483c999f0ad853be210fccd9e68d1026bb7f4,demjohnz,0.02
1961,0x8ef6da2ccfeed6643ef58cf4446f57fe3498415c,0,0.2
1962,0x8ef76223e6e49e8c9c116fc8aa935e1ffcc2db6e,usmanayodejiab1,0.02
1963,0x8f02b07bcf350f8d390197a7eb90bd4ef0222f12,0,0.15
1964,0x8f08ee5e3e44bdc28127e050fcb13f5e4671433d,0,0.15
1965,0x8f1083db77b5f556e46ac46a29de86e01031bb75,14lox,1.03
1966,0x8f11796c0d93a54039f626ab4f17b4398d659ec4,crvpensioner,1.22
1967,0x8f4130b6e2c809cf28a39997b61f53e55cc23e01,goxmos,0.02
1968,0x8f416779f35e8e390779abef8a9afdde59e13f60,derek_zoladz,0.026500000000000003
1969,0x8f5d9582451bb41ffba739637c56d345e0e806aa,the_muffin_g,0.02
1970,0x8f5e117858b96780ae6c0f2ac9616fd313b8a501,0,0.01
1971,0x8f6c2b70f1ae03db5c92d25bdc13d4027faa4e18,0,1.05
1972,0x8f7ad3af85c94b11951b7f0f8f291ef2038b639e,eddyzzzzt,0.02
1973,0x8f7dbfa7af592c0be48f58c60712d257cce1540d,enginezyq,0.02
1974,0x8f82da4f86d930163cc1f413a7c33738d847da25,o_iver,0.02
1975,0x8f895f68b656b32789d926ea2aa1dd635fd73a94,bassey_rex,0.02
1976,0x8f942eced007bd3976927b7958b50df126feecb5,meta_dreamer,0.23
1977,0x8f97c9ba31097e5c0f96a492ecfdbf92be5b4126,pilkster,1.07
1978,0x8fa4eb329cd2c01844b0e2e523df9ef6d130ab4f,xijief,0.02
1979,0x8fa6cef0a5403dab9d1ff9a9a68a4b310e8a50c2,godtierlabel,0.02
1980,0x8fac841807e21807f511daf3c04a34cd78661f4c,hhjacks,1.36
1981,0x8fae2df5b0c5bbb7fc31dddec9bf045c55642bd0,0,0.551
1982,0x8fd500ee7ab804f4d12649a7b96e08693a8c4cf6,0,0.01
1983,0x8fd581bba3e9e394a2a125453ea25421f025f4db,ejaaz_a,1.01
1984,0x8fde485f762ebeffd5dfdbb244038b9c5f883d60,bennybitcoins,0.02
1985,0x90102a92e8e40561f88be66611e5437feb339e79,0,8.0
1986,0x901cc40cf4037e7ce3c5d7e1ed78c3c41ead7c35,timefurutravel,0.08
1987,0x9025ddf55663ed3f171d9d801dc9619541e45291,aestoic,0.02
1988,0x902fc38af709401a7cf604b333bbcde86499528f,0,0.05
1989,0x9079a0a7e0ebee7650c8c9da2b6946e5a5b07c19,dapp_boi,1.05
1990,0x908c44d464d022f2c44fc1e097224998580ba498,ceempaul,0.02
1991,0x909250eceed5e9b66fc6e973176b9ef4a657cd12,_avichalp_,0.03
1992,0x90b0dec1f1bba847015904c115b8a99bf22925c5,0,0.01
1993,0x90bc4cf4c8bd23cbe78d45b0ef9898c4c555768c,re_develop,0.02
1994,0x90e47c00797a3a77701ff434ff35c9d78aa40222,vickyfloresn,0.09799999999999999
1995,0x90f8412e7929fef66d6c04bb0d22bb848e2fdfaa,bitcoin_labs,0.02
1996,0x9101fdade72aba94f724814a96fdbb83b14568f5,0,0.0087
1997,0x910ed86248a4afc2814e115ae415ac94198168d7,0,0.3
1998,0x911003eaef71ebf9524d029582221f3ae9e21775,suzashley,0.02
1999,0x9114afd52c3ad8f018cdad80da80f259866daa4b,timm_ot,0.02
2000,0x9115b05c877ac8f2f8c02aeaea35f58427790e66,stephenhzhang,0.060000000000000005
2001,0x912c0c87136f4667ef0a250eec4f3a3830f9688f,boseblessing7,0.02
2002,0x914b6622906d73943a5443e56fc12ee8dc308263,heatdeathx,0.05
2003,0x9155f45c41607ea8aee3f173e383ac483d75192e,lylemckeany,0.14
2004,0x915782db070b286375c4b757f63fc9a81c3e93f7,nielsderuiter_,0.23
2005,0x915daaaf5c3a2dc5dabfcd2901a9200ac7f219ab,atsumori_regz,0.02
2006,0x916421ed84d8ccb631786683c50ecf4bbf5ef002,lezzybruv,0.02
2007,0x916b83c539186edf3101442e94c5492ec846db07,micahomokorede,0.02
2008,0x9182e2521a73caa080da2adfe54dcaff2e0a4530,musfiq29870467,0.01
2009,0x91c1842e87de6fcc81b2a83e31da00345e95059d,0,9.7
2010,0x91f3acf393de794e7291fbf36dfc408da617cff0,blockchainlu,0.02
2011,0x920cb3c07b0421f7f577088872c8bda1f3e172fb,davidfnckcn,0.02
2012,0x9212aad1cfefbc07e670c06a0a0e29d1e2d2f13b,carbont898,0.02
2013,0x92362e4db8db96c8103f3173d1867643b1cd2422,tatamo1119,1.01
2014,0x9259f1d4d54873c2b928fb5679dba0c5046acf20,samueldiamond,0.06
2015,0x926f974a623c51cac02c7f5c178dc6d2f431c23d,0,0.01
2016,0x92b406851390541f445b7c697014133d4b5bfce3,drboudro,0.02
2017,0x92c2a0db9609cd32c6d333c4ff96016180623844,miuratrecola,0.02
2018,0x92d453ab1ee0c22c27b77d80ee0f4b72c77c4be3,0,1.0
2019,0x9303ea8ddaf762a3a1f9a8c82c4f16fb70733ac3,tvanryzewyk,0.17
2020,0x930a7cd60a633128b7c5181307781e6d033ba51a,crisgarner,1.01
2021,0x931292c42a5f600e80d75b7c7743f0164240882c,oldhu7,1.26
2022,0x93186f4f7bcd72e804fed455f29dec21db95d445,0,1.0
2023,0x932a33fb93da7e259804b47ac471b92e474416a6,bagastyo20,0.02
2024,0x9339acfa818da6a0b2a196ef31d67acde156acb0,square1_pod,0.55
2025,0x9346f1d460cbc0fca01997f1e5940fd55675173d,litether,0.02
2026,0x93730ce5ac9de1db9f3fbb73bf522a690629ccec,pridesai,1.03
2027,0x937edbc09325a5c5dc7e58f403c1ef95ade3b32e,amsooguy1,0.02
2028,0x9389e143dff86096766cd9ff82198857745a8d7b,0,1.07
2029,0x93947415b7928ba693fe9a05e587acac1b908756,imaribi1,0.02
2030,0x93abfd95667e80852b8e21b0e73e120c1e8424c6,apcbapcb,1.04
2031,0x93af0bdd3ef036537979f5ee247d2eafdf58d0e8,kamiliakard,0.04
2032,0x93e07da5a6d94495ddc011d7605fa6bc2963cf8c,vinnie_io,0.02
2033,0x93e76e36b311faf57f34ce14a71b61a9ee35562d,blacktea286,0.02
2034,0x93f3697bd5489c3ca6791fcea6606c153dc5f4d1,mnshs_,0.02
2035,0x93f9707adb26d98cfc6d73c8840425010afa968b,ideamarkets_,0.02
2036,0x9400e3b00ad9a7bbedd6912cf92f8fe34adc00bb,0,0.1
2037,0x9425f909ccdd516832c7b27c28c8ed427a5418f0,0,0.02
2038,0x9428ca8b5fe52c33bd0bd7222d719d788b6467f4,prrfbeauty,15.03
2039,0x9428e55418755b2f902d3b1f898a871ab5634182,caoarmand,1.01
2040,0x9429d2dc3dbc0ca016a6dd3bcf791e19e2ab66ab,0,0.08
2041,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,patrickxrivera,28.862
2042,0x9431c5b43219e7246725633ffdf0d448d01996d0,ianreagan,0.02
2043,0x9444b8d9cee7807d1e6062990745f2a9eb95e4dc,jorfjorfy,0.04
2044,0x9461968ece76e43c4a5ab3b5607162af9cc80ddd,albertethwin,0.09
2045,0x9493f7712cb137c756a8c63690b80eb87fc8852e,_jarvisad,0.02
2046,0x94a0321182f95b4b54537a6dd78df5750df3513c,0,0.11
2047,0x94aaf5ceb457057ac4d1588257988d487272984f,deangelolt,0.06
2048,0x94b35d942adabb3c493c58227f5e36e074fdce29,0,11.84
2049,0x94c7c5f905fc888ddc48c51a90b68ddec44f8d8c,nadavahollander,0.03
2050,0x94dda547fc9ee6e7266d3137be7cb428b6403a6e,0,0.001
2051,0x94e179def45b2b377610ee915ac513ba17685151,agorismlabs,0.02
2052,0x94ea1fc190f440e8e109ca1ae8540a4efa1dcec5,samueleggermont,0.249
2053,0x9506e7bafa7267c7c488f73782181438a16a023d,excepti87032260,0.02
2054,0x952198e93051d8157dec65a9ee3982ff741bf4a1,travisjholland,0.03
2055,0x9522bd02f95c29a8722bdc908b166fe92cd6294b,baggioblue802,0.02
2056,0x952b0c9af8f8aa7c11e51384a9ec39500a9a17b1,leigence,0.61
2057,0x952c23f8f067a5e7e165ff0e42491f51d87dbc95,pokl888,0.02
2058,0x953cc221d2d43ba9b7eb9bdf17617aea39cea774,deaneverett_j,0.03
2059,0x9555bbe9d2195bc69e9bd27d2cf234bc6da6557e,jonmoore202,0.02
2060,0x9562ef91f565b1d4baa96476a6fcf8e49f3495a0,ljr943227642,0.11
2061,0x957e05840d80a31a26df11ee2df13cc894b588bb,0,1.0
2062,0x9583648c314cdf666f4f555299db3b36f5d5b2f9,lucascerro,0.02
2063,0x958b36452be2501fcfb4856df4695bdce8542995,mrbuidl,0.03
2064,0x95ad8360fe25bc9fb573d10b42f76f1bf34669af,0,0.01
2065,0x95b1a87849edb0bf836c843683369fa3f9e28101,0,0.15
2066,0x95ba04abb8686c83c343a81e269a1a3cc674f19c,xiaopioo9494,0.02
2067,0x95ba6cd902c5ccef17877961b3799e3b50e54294,1984maquiavelo,0.12
2068,0x95bbf806b84c604eb741170b7bb0e40de95c61d3,0,0.015
2069,0x95eb70889a38ab69a2afe7eda05e802696f8625a,mountainwaterpi,1.01
2070,0x95ee85380073e8002833d0a2aa0976d14252ca01,niubob,0.02
2071,0x95fd05c60e092dadbdc1dc230558f5cee435d02d,protonnex,0.02
2072,0x9600e2ee6377dadad7299b120026661c336a5e6d,azeemk_,0.03
2073,0x9603b58cbb72a0943b422da5f78d12ceae0d9dc9,vikudyawer,0.11
2074,0x96212080ca12e3b3a861f76937257c06077a6892,uzoijendubuisi,0.02
2075,0x9634445e293a87ab77ca3cf5b43da94aabc544b6,0,0.6
2076,0x963c43558fdaa7e147a14a92d4b7346a65b59694,jakeywan,0.02
2077,0x963e02b0dcf2abe43adf4c56c452fc717e3db27d,navinramharak1,0.01
2078,0x96440f6a265b9a782ec8f18ba34e83eed2bff96d,albertopi,0.02
2079,0x9644f346cd3b17887d5367bc9215099fd4af37fa,mytickertweets,0.02
2080,0x964c4909b59a0d65f1fb9615321860850dbd7567,jojothomas1515,0.02
2081,0x964e944b7bb99bc6c54cb93b7c0cc43588a2d57e,colingaffney_,0.16
2082,0x96804a3758bed8b134cd0bab838ac5b0c599c6ba,ash_bhimasani,0.06
2083,0x9687d62c9e387b85f89f4a244fa92eda1582575d,wheelsmcfantini,0.22000000000000003
2084,0x9692f158e9b772d1722236f6844b6a0cdc75c2e0,0,0.1
2085,0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,pugson,0.08
2086,0x96dc89dbe84970ee42a2f0b35fb50599e6745ff8,0,0.26
2087,0x96f0bf791448caaf0de13f3b7f71c428d57f1940,jacobshiach,0.05
2088,0x96fdb4434cb6f90df599e32bd03c207fd99e41da,isildur_eth,0.02
2089,0x9731b0c8436c63cb018a9d81465ede49ecb0390e,666captical,1.01
2090,0x973aea05202c3716db94eef56da61b3f521f7972,saviska123,0.02
2091,0x976e2d69ebb1a4055e9e455ef35b26c6a1b76f63,vicmeek2,0.02
2092,0x977c2300b8c6cb3d0dd8f49259d81c8c059dc329,0,6.29
2093,0x978452c747ee0b617285caf3c50cae0103af5656,josefj_,0.02
2094,0x9795fc7521fc9a3daf42b51d967add4d889f9057,kelaninichole,0.02
2095,0x9796b9443a3ffbc60eab64f33e368cc19eba4f33,limindu1,0.05
2096,0x9798a181e731ee9d3abffc5ae15c93ca3d95a8e3,0,0.05
2097,0x979b7ebdcbe1db35919337a853d86af77f62faab,davidlee,0.01
2098,0x97a88e569b108f098bfd8b71633d15eed43a490f,lonelyxbtrider,0.02
2099,0x97c13a8f3477bca38d9bb33f5e982dd005ad0c1b,decentraldesi,0.11
2100,0x97cdef79d441e922ce30cbe88c63f83773e78c19,darkangel5125,0.02
2101,0x98098214ad5b1b08cc9d94e32f056e9a0de18110,zyy1992qqcom,0.060000000000000005
2102,0x980e2bf8368b26e070d12438c3ce9ab8cac60c65,izz0607,1.01
2103,0x9820775af8d9a580a7ee074b9f2b569bdc465430,sweetkeats,1.03
2104,0x98397a068d413d3c92a506f98c5f25d33a9dac14,david_tomu,0.5850000000000001
2105,0x984ceda4dc3c1c78d7e52b2ffe3a9251c72833ad,anjoorins,0.02
2106,0x98716c6baebf5fd1a9180e15880f4d9d7138b0ca,richardoluwas16,0.02
2107,0x9875094945893d40979e2858b6caf788dcce3368,0,1.0
2108,0x9885a84930e3c8c865a1d3debdc204f990bab7c3,bitsikka,2.01
2109,0x9887d70d026818ca841be7d41ae1adacc5cb9903,keikreutler,1.04
2110,0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,chriscantino,0.02
2111,0x98a2326995f43bd122903012ae1975565dec75a5,sheldonaristide,0.09
2112,0x98d539ae90481e921fd9fb826500f2af06337555,0,0.1
2113,0x98de69fc87790bf9679e5b781a03e6821f3d2f75,0,0.1
2114,0x98e731edd9709cfaa0c0ced75586502f55ac7351,krysta96488301,0.02
2115,0x990bd987ce4b0b9dfc5c1f67759e64d728fcb366,0,0.4
2116,0x991eab746c648909ce2ecf4a8e944c63fd1ee493,0,7.91
2117,0x9922faf43ce692d88d5a29219d859a37b1725e34,shawnkanungo,0.1
2118,0x99391c6f4d33ddac56e0856db4ef0013851031bd,guomenke,0.02
2119,0x995f151ab274edc9bda8662a48fae1d505c2e827,oliver56844538,0.02
2120,0x9974e0bdbabe0a0c9d84e9679b8f203889e833f2,bakks__,0.03
2121,0x9983469b191306c9e4e8fbe34c1919275d6119c9,pannajf,0.02
2122,0x9985273fa044a6164f9599ec3e26d6b1bcbcc756,_dnrml,0.02
2123,0x9994832a4980bcd500b44ceacba77efe5226304a,0,0.15
2124,0x99a811e5c62add613975456292f836115aea0164,napoleon_tc,0.02
2125,0x99b9bb23d300dda4a1dc9eb8d2333704b235c165,nico_valencia,0.02
2126,0x99bfd8ae7133b52e8ab0ffff9b8415017bbaceed,keighstone,0.02
2127,0x99eb33756a2eaa32f5964a747722c4b59e6af351,0,1.0
2128,0x99f4f03f53dc5cb4a1bb01ebbe29a5a4104c1ead,0,0.05
2129,0x99fe1a841d59379acd34da92ad01cf4244e73475,eth4me,0.22
2130,0x9a0fa9da9d86d6d15eaf4c6bdf4e9fe3662edbb0,katkova_86,0.02
2131,0x9a16adef30aee2ae2e76572fcf3b548784ebda3b,crypto_bungaku,0.05
2132,0x9a1e8645dedec6d45e2058d031b1ca97f815bd2e,khunsir1,0.02
2133,0x9a266a857cd417eb8b7e61f9c3be45591c841361,noskovvkirill,0.02
2134,0x9a2de95217b5566c20f5dd5d2b3da79027f660e9,nevaeh_rff,0.02
2135,0x9a36723979bc8a53fdf7b335fe8595ba1901a80e,pbuck,0.02
2136,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,0,0.002
2137,0x9a568bfeb8cb19e4bafcb57ee69498d57d9591ca,0,0.1
2138,0x9a57d479ea58fc64289960a95b7a60446a793a60,niels_klement,0.02
2139,0x9a62f1dfe889605def838c90cdf6b6c2bd296294,tingizzy1,0.02
2140,0x9a6a475b72395c764f153b05bd2c96e8b69dc51b,thatguybg,1.04
2141,0x9a6c353abd6236ceec791092035b36e5fe6ead63,someonesiphone,0.02
2142,0x9a6fc94cc1056e5696a538a6ec78247be731e233,ericscottsays,0.74
2143,0x9a95c18b665e06558d01e6934d1d9c21f12b407e,0,0.05
2144,0x9aa5b9922f7b1912b3798373cf48f51a54e4c14d,0,1.0
2145,0x9ac31ca948255a454ecf712ff8a9e45e79e81432,sonbro9,0.02
2146,0x9ac41e441131d8bad5f165c2a8dd71e5f7bfaea8,acatlucky,1.02
2147,0x9ac81809301cae467c566fe323e2f8fdce57602d,rockyphone,0.02
2148,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,typto_daosquare,1.61
2149,0x9ad8b5a0948dc32c6b0e7345014686a6efc3652c,julius2651,0.02
2150,0x9b14844dadf1695cdf71b32757ab44ac253d68b4,nftboy,0.02
2151,0x9b217b4b9533bb2c78504cdccadf5739cfa27e86,tonysheng,3.02
2152,0x9b48b6426ef1f95a60526f07d4f3618a9e2868c6,peter_skaronis,0.02
2153,0x9b5c8aabf848a89b1378a930d42fb094a7d94c74,daniellenikus,1.01
2154,0x9b68c14e936104e9a7a24c712beecdc220002984,getty_hill,0.16
2155,0x9b7ac2e17d1ebc9f662285304354b225f16cabf5,chrschmdt,0.05
2156,0x9b815dd3e2d30cfef33266fa4c6a7b37bd99edfe,0,0.06
2157,0x9b83d5edc6ee4f688c859472f92850af3f004c46,kristen0230,0.02
2158,0x9ba0022ec84e92dceac90d0a22e3a857ba37bfe6,jamesjohnbeck,2.13
2159,0x9bb0ecb5c8cdd16fdd73b4f1b53bca38ff81b486,zxzxzx64407975,0.015
2160,0x9bc50f4e431ddd9f732e734def1e581bb39ccf23,trimabe1,0.02
2161,0x9bc7a5ee86c800dea4560117f53773c82d6298e6,bluesinsoul,0.03
2162,0x9bc9a0eb9fafe9014ddc6ab1a3cd661f585a5641,dlrowiam,0.07
2163,0x9bcdc7db2f57b0f960a737ccc29373a9bc760134,jayislate,0.21000000000000002
2164,0x9bd2893707a7b735f117c6f87f51687f4bbab406,astrosaurusrexx,0.02
2165,0x9be06a9f5299752c5c56e280b2c1985267fe098a,jafetsc,0.060000000000000005
2166,0x9be4fa009de3e127220a9216605bc7f6d30f97ab,keola86,0.02
2167,0x9be5b04a738b9cc9043075ad23c5f24792c3c077,danielakan_,0.02
2168,0x9be6a134b409b718a19bc895d5d5939ae0e24ba8,xor_ninja,0.02
2169,0x9bf93fb0c2503c5698fb517942c812fac0f7482f,0,0.1
2170,0x9c035924d172a5ba3ef6e544af9dda28a47508c4,xcryptmanx,0.02
2171,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,spencernoon,15.08
2172,0x9c2fd95e1b8bd9be5612700b0b29c893fea417e1,0,1.0
2173,0x9c6c5f1b566d579cf3892b2e22bcba7d9380dcd5,0,0.2
2174,0x9c8f533c900d1784aa1ed403f9fc9ddd90bb9240,concordiumnode,0.03
2175,0x9c9dc2110240391d4bee41203bdfbd19c279b429,khoaphan_,0.03
2176,0x9cbfa7b7998bc3bbcc8335ef355a1d67465b31d1,0,1.0
2177,0x9ccd50cbdeea92e14ea6c6941955a0bb7dce2df5,0,0.05
2178,0x9ccf2cb415399ff3aff4b9f452d5e1a89c84d276,0,0.01
2179,0x9cf1e36dd221eda50f0e7f2b5355ed397d929baf,kaedetalk,0.02
2180,0x9d0973c5065e11448a1a7991a65c7bd587321236,crypto_crock,0.02
2181,0x9d10e51a527073627af44d3bd71a73a059b909f1,niyblinkz1,0.02
2182,0x9d15fad02788b375e5681d32a31d23553c9bdac8,tiwarikratika22,0.05
2183,0x9d1e03594b35c73fd9875b41193fb1f6a2957982,buttonpom,0.02
2184,0x9d2773e66d41a28cae8ebbdbb7d396fe51ae03de,chris04170641,0.02
2185,0x9d2e54dfae6a4344c9a9db96b19b013feb88bbe6,paragamix,0.16
2186,0x9d3adca99a96780f0363733243de1a11a84581dc,0,1.0
2187,0x9d6695f4b4d7365df3cb83dff098601a4a163db5,0,1.0
2188,0x9d6a2716f843d84e2bf81127ffff5176a0b647c2,0,0.01
2189,0x9d77d96d395ad15acea58659f1fd2404a5d063f2,0,0.08
