source,target,Votes,CF_contribution,ED_purchaseValue,SP_value,AU_value,mentions
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x00de4b13153673bcae2616b67bf822500d325fc3,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x1c277bd41a276f87d3e92bccd50c7364aa2ffc69,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x21532d4267648191bef7a33c813c43cf90a6fa78,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x399e0ae23663f27181ebb4e66ec504b3aab25541,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x4aa9c5546be68486c4ef264a230d25674a1a728e,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x7ed52863829ab99354f3a0503a622e82acd5f7d3,,,,,,5.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x915782db070b286375c4b757f63fc9a81c3e93f7,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,,,,,,3.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0x9e5525d33683a6de317f0833d13abe777f186159,,,,,,1.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,,,,,,4.0
0x47161b20dafbd6ae8c6d29d2a5c77714ceaeb4f3,0xf9825d78233b66edd28cc2bfb4d6c7c3ded61b21,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x00de4b13153673bcae2616b67bf822500d325fc3,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x0aa54d162a5c7e4ca8378fa66e3d63db3ce88e8a,10.0,,,,,
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x18c8df1fb7fb44549f90d1c2bb1dc8b690cd0559,,,,,,3.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x19e86826048a3458becdd6b0459db22753861906,,,,,,16.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x2000d583cfc8919912e5c1ebb4b5c2c346e7324a,,,,,,17.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x32802f989b4348a51dd0e61d23b78be1a0543469,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x3a54c7e77b75f0d288e1bab7dfeec7684fc57246,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x3d9456ad6463a77bd77123cb4836e463030bfab4,,,,,,4.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x3eaef0fcf432cffd12c5b8e2c328d2856fa49ef9,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x4defa30195094963cfac7285d8d6e6e523c7f90d,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x4e3580c3924b306a290d55dcc657bf63fc404261,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x556bbfd553a3355a4384e3ddf46df80c3b4d076c,,,,,,20.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x5743c8aa25794a7afe9ad987df8488120d15524e,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x5ef944257cb567d3040489f547012e59a96a11e3,10.0,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x669ac071cf2f3a4e7e7991c0af074c1ab5e681b3,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x6877be9e00d0bc5886c28419901e8cc98c1c2739,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x7cdf76a778d826e6cad5675037de070baca74244,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x7fdca0a469ea8b50b92322afc0215b67d56a5e9a,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x88d01d4354da0d65c38b0196c4400525a5eebe17,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x8d138c01765483cb79d787ce5933f609cbfdabcf,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x90c19fea1ef7beba9274217431f148094795b074,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0x9f2942ff27e40445d3cb2aad90f84c3a03574f26,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xa0a1a1736d98c835bd2608abfe242ba7e65d2126,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,,,,,,8.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xcc65fa278b917042822538c44ba10ad646824026,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xd9c4475e2dd89a9a0ad0c1e9a1e1bb28df7ba298,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,,,,,,4.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xecb268b40fc8b2fb86da5d3cb7772c6610f6fbf9,,,,,,18.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xf5b96fc090a491c861c601f2b051fae552194aa3,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xf95f8038eb7874cde88a0a9a8270fcc94f5c226e,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xfa398d672936dcf428116f687244034961545d91,,,,,,2.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xfb1ac7f06c4a49a962f3f176f784cf6128dffa1d,,,,,,1.0
0x4728a72da63cc8aeac96f9c2a5c22a8201b70235,0xff37a713c920f6e94043d10c1230e30b13f4d500,,,,,,1.0
0x473bbb2e494dab544b6bbba958840e36f1e24f0a,0x3b3525f60eeea4a1ef554df5425912c2a532875d,,,,,,1.0
0x473bbb2e494dab544b6bbba958840e36f1e24f0a,0x8a333a18b924554d6e83ef9e9944de6260f61d3b,,,,,,1.0
0x473bbb2e494dab544b6bbba958840e36f1e24f0a,0xa62e8d6d73b44b127efb8a094d050e7982ef8210,,,,,,8.0
0x473bbb2e494dab544b6bbba958840e36f1e24f0a,0xc46e9a66fddc8d1a69529d86e668236f02957f1b,,0.01,,,,
0x473bbb2e494dab544b6bbba958840e36f1e24f0a,0xff37a713c920f6e94043d10c1230e30b13f4d500,,,,,,1.0
0x473f49a6769505031ace61e9533d5d50df561423,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,0.0015,,,,
0x4742ddfe858109045bb59683aea769fa6760c4c2,0x47ec58d5704082527a90362a6293029d7ed5fc4e,10.0,,,,,
0x4749f8645911ec7eb54c305ae35c93369b047274,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,0.1,,,,
0x474e8f44e39d6e36ef1bff84f583a1e86ada5849,0x320562f05baeeed8aa76a0110008bf0c8c156a8f,10.0,,,,,
0x474f27920859c5a039b4292dd926cd9b62efedf6,0x251de9cedbb6a939cfa94152e5a38118cc6f6a1c,10.0,,,,,
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x03b79c0c1487a68aeabd9aa4ce779dad77855f52,,,,,,10.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x0433062f9f466c4a184b2ba0e4da38efea5e2f87,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x0cacc6104d8cd9d7b2850b4f35c65c1ecdeece03,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x116115fde39f9198fa1c36f35a63508f774d469a,,,,,,5.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x2326862eef0f31d10b972f1cc6d02522fc259734,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x2fe31e981032bfcd71cce70a4ab5e4214f8b4860,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x370ceca4fc1287ed99924bba76259f6c771a6022,,,,,,5.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x3a900a9b8b6901bdd1a68a67a4e19a785acaa403,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x3c1d6deb260a173059e030fa29d053545e7bc821,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x4aa9c5546be68486c4ef264a230d25674a1a728e,,,,,,2.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x53b91350a481c1ad80f12127d10524793c9a7e89,,,,,,2.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,,,,,,3.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x76ce7a233804c5f662897bbfc469212d28d11613,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x808a2adbd0a3fc679e3f7cd18d4f579bfcaaec9c,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x8d0be0bf82bb2595e70109d92c1b7f582c516732,,,,,,2.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,,,,,,1.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0xb0623c91c65621df716ab8afe5f66656b21a9108,,,,,,2.0
0x47596dd9af04d0e381053932dd8fbf7f97eb6d49,0xe7925d190aea9279400cd9a005e33ceb9389cc2b,,,,,,2.0
0x4761bfe0c154748d13eace9693dea6451e917437,0x116115fde39f9198fa1c36f35a63508f774d469a,,,,,,12.0
0x4761bfe0c154748d13eace9693dea6451e917437,0x567f0164e988e5428e082994aee631acfd3eebf0,,,,,,4.0
0x4761bfe0c154748d13eace9693dea6451e917437,0x99bfd8ae7133b52e8ab0ffff9b8415017bbaceed,,,,,,1.0
0x4761bfe0c154748d13eace9693dea6451e917437,0x9b217b4b9533bb2c78504cdccadf5739cfa27e86,,,,,,1.0
0x4761bfe0c154748d13eace9693dea6451e917437,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,,,,,,1.0
0x4761bfe0c154748d13eace9693dea6451e917437,0xc45bc8f098c858cd18f4686ba19bed29526d9a92,,,,,,1.0
0x4761bfe0c154748d13eace9693dea6451e917437,0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,,,,,,1.0
0x4761bfe0c154748d13eace9693dea6451e917437,0xd37ebd3803e4086754b5ef50387d833351196a4f,,,,,,2.0
0x4761bfe0c154748d13eace9693dea6451e917437,0xda73fb2638d14bdd2d263e0be6b9571552cb2f39,,,,,,2.0
0x4761bfe0c154748d13eace9693dea6451e917437,0xe11bfcbdd43745d4aa6f4f18e24ad24f4623af04,,,,,,4.0
0x4761bfe0c154748d13eace9693dea6451e917437,0xf114abee8839d653a44d0cf0f9460c8cd28acb31,,,,,,1.0
0x4761bfe0c154748d13eace9693dea6451e917437,0xfc63b3acd10456b6356e7524860d0b07acf71fd8,,,,,,2.0
0x47803c51276d1d28a6353d5298dba651705ed304,0x1e341aa44c293d95d13d778492d417d1be4e63d5,5.0,,,,,
0x47803c51276d1d28a6353d5298dba651705ed304,0x5aee47ca8a79176a6754884f3a321a09ad177979,2.0,,,,,
0x47803c51276d1d28a6353d5298dba651705ed304,0x881475210e75b814d5b711090a064942b6f30605,,,,,,1.0
0x47803c51276d1d28a6353d5298dba651705ed304,0x9922faf43ce692d88d5a29219d859a37b1725e34,9.0,,,,,
0x47803c51276d1d28a6353d5298dba651705ed304,0xa8bb7ea42cc32e639448114da05e4cc9e56a16f5,2.0,,,,,
0x47803c51276d1d28a6353d5298dba651705ed304,0xaaba999423e939a67373e422dfabe088d5bc31a5,10.0,,,,,
0x47803c51276d1d28a6353d5298dba651705ed304,0xced09ccfc82b091195bde04e6cd65374518e7b95,2.0,,,,,
0x47803c51276d1d28a6353d5298dba651705ed304,0xfa398d672936dcf428116f687244034961545d91,2.0,,,,,
0x47803c51276d1d28a6353d5298dba651705ed304,0xfcceb143040e85f180e61d3e76620cd16e700cdf,10.0,,,,,
0x47a6503a119880652fe42c0806c2067d513c8e87,0x0b8fa0e33997038a05d78cce8e1bdfe8cfcecdef,,,,,,1.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0x1417e1049b16a09912b6b85035356557428e492a,,,,,,1.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0x3b3525f60eeea4a1ef554df5425912c2a532875d,,,,,,1.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0x48dbb9b7b562acf3c38e53deaff4686e24c3d85d,,,,,,1.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0x648aa14e4424e0825a5ce739c8c68610e143fb79,,,,,,2.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0x9649e370ee6facc62e1849eab6f4be7a2b5f4a13,,,,,,1.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0x9888c2fe6c97684c67c14c6ba640efcbcc7f357f,,,,,,1.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0xc456f05c5dccffc4a68a59bb10b25995e26aecd6,,,,,,7.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0xc7a0d765c3af6e2710ba05a56c5e2ca190c2e11e,,,,,,1.0
0x47a6503a119880652fe42c0806c2067d513c8e87,0xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,,,,,,18.0
0x47b0f09d54af9de6f375ce6638436ca1cad21a4b,0xda18e1537622802ec576d99a8e3913914653bd6f,,0.5,,,,
0x47b2efa18736c6c211505aefd321bec3ac3e8779,0xc57c5ae582708e619ec1ba7513480b2e7540935f,,0.1,,,,
0x47b2efa18736c6c211505aefd321bec3ac3e8779,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,0.05,,,,
0x47b306c725fe30223663189701e1c336fec2f520,0x5e349eca2dc61abcd9dd99ce94d04136151a09ee,,,,,,3.0
0x47b306c725fe30223663189701e1c336fec2f520,0x79c4213a328e3b4f1d87b4953c14759399db25e2,,,,,,1.0
0x47b306c725fe30223663189701e1c336fec2f520,0x7ed52863829ab99354f3a0503a622e82acd5f7d3,,,,,,3.0
0x47b306c725fe30223663189701e1c336fec2f520,0x9c159121ceebf937e9bad98fd0c895d7f6038bd4,,,,,,1.0
0x47b306c725fe30223663189701e1c336fec2f520,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.23,,,,
0x47b306c725fe30223663189701e1c336fec2f520,0xfca53097013c05083cf2aef0d2a4cfe8d2b8d90b,,,,,,51.0
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x25cbcfa16e43e58517f80d583087ea89241293e6,,,,,,2.0
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x25e0fbc652cfc890d308961b7d34c08d109a491b,10.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x28ace08ae71e962a8079bc654914d41f76714ac0,300.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x32ad9a84ef02f215280629c8ade3f583880a0e2a,2.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x33ed481f752f05a292346c71e16afbb0fe548656,490.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x445d959751d21b6a460b30d0cd0c88ce63b01847,10.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x5aee47ca8a79176a6754884f3a321a09ad177979,100.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x5d12aa6a6001fb326332c3801c6bd12449b6e44e,600.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x64298a72f4e3e23387efc409fc424a3f17356fc4,,,,,,1.0
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x751077dfd4942aa28985baa850f4c648d241c863,380.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x81dc09427da6fdff1a9eb4144a5f210fed1de602,200.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x9155f45c41607ea8aee3f173e383ac483d75192e,200.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x93abfd95667e80852b8e21b0e73e120c1e8424c6,30.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0x9ba0022ec84e92dceac90d0a22e3a857ba37bfe6,5.0,,,,,
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0xda18e1537622802ec576d99a8e3913914653bd6f,,,,,,1.0
0x47dbd0f05865ceb5d41ebf345cd78d8d04143367,0xea83321a41c69070c971cd9ca193366d6be8ddc4,10.0,,,,,
0x47ec58d5704082527a90362a6293029d7ed5fc4e,0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b,5.0,,,,,
0x47ec58d5704082527a90362a6293029d7ed5fc4e,0x894aa5f1e45454677a8560dde3b45cb5c427ef92,10.0,,,,,
0x47ec58d5704082527a90362a6293029d7ed5fc4e,0xc3f17178311899b068d0e2c86253e087dab5ba8f,5.0,,,,,
0x47ec58d5704082527a90362a6293029d7ed5fc4e,0xe62b7b73ef13365c95d4f191a2715df1e2836e25,5.0,,,,,
0x47ec58d5704082527a90362a6293029d7ed5fc4e,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,5.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x03e9206f2a1234fefad2c0b07a86b1e0f5cb8d0d,5.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x0aa54d162a5c7e4ca8378fa66e3d63db3ce88e8a,,,,,,22.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x0ace2e202244b61b6ecfb7487591597e979d8f72,10.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x103c8b5b5b2468f2552f0a1aa30738bf08ada0ca,,,,,,4.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x11731586c573bc263de405603793ef48f974830f,40.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x1b158330eb18839f50649f4cb8f49954214866a3,5.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x224e69025a2f705c8f31efb6694398f8fd09ac5c,,,,,,4.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x27c6c1e95e5e4cc5d14b0d08e8b7fbecd954921a,,,,,,2.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x2ae5f36c77a736f76d61f3eec06f12caf2963fd6,,,,,,6.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x2aea38379d9b05cf1678a7628c026177179184f9,,,,,,2.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x32262672c6d1b814019f4ca4e2fc53285a919704,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x3527a204a5260a0e36ca695312379370328e4e6c,,0.05,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x3b3525f60eeea4a1ef554df5425912c2a532875d,7.0,,,,,2.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x4617cbb984ec74ab510de139f1fb9443294f7baa,,,,,,6.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x467aadc88d99b4e978a8d3d4f0a9017dcaecaabf,50.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x4edb818249c85d3b617ff4fbd034757560314a0c,5.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x5090c4fead5be112b643bc75d61bf42339675448,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x522c6b0aa5a14e1771aab5646247349ffa9e5111,5.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x6b466c24b0651d52995a66d3e653398c308a4e96,,,,,,5.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x70a5d38b135482c89cf540bc27cf5c282c73c35c,8.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x70ece45cdc64a768f936ccb8ac851578251363e3,3.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x73186b2a81952c2340c4eb2e74e89869e1183df0,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x751ff169fa139ab1a90a4acb2180bbf7531e34f1,1.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x76963ee4c482fa4f9e125ea3c9cc2ea81fe8e8c6,,,,,,8.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x84da37133a088fbf4e21d80aec2cc260b52ea116,1.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x88d01d4354da0d65c38b0196c4400525a5eebe17,,,,,,22.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x8a333a18b924554d6e83ef9e9944de6260f61d3b,,,,,,2.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x8d3b79ee106c808c1fcf6972a7862ac66399ff02,,,,,,4.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x93730ce5ac9de1db9f3fbb73bf522a690629ccec,,,,,,5.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0x942cbea64876ff0b2e23c0712b37dc0091804e9c,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xa62e8d6d73b44b127efb8a094d050e7982ef8210,,,,,,10.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xaaa1d204d78de81a6eff5264928a6b49ee748050,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xb0623c91c65621df716ab8afe5f66656b21a9108,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xb630abd9a5367763b7cba316e870c4a54064cc9f,,,,,,4.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xb683a2056526162c4771d363204af41ea8c1ec52,,,,,,7.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xbc62985faabed27a8f174cbd5ea1ee7b1ed8fc12,20.0,,,,,7.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xc236541380fc0c2c05c2f2c6c52a21ed57c37952,10.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xc4798b79d22630cee83b4ecb0fd98cd5ff0fbb62,,,,,,2.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xc4f777efb376861e8ac4870aaeeb54b28661e531,,,,,,4.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xca456d71f0cc61dc27bd28a8e7f7b15bce91fa05,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xd90ec9dc6f220be43ad88f3eff78fbd00d8fd1d6,,,,,,7.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xd9af179926d1099c644a55f7cde79e08b4c2c30d,,,,,,8.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xda18e1537622802ec576d99a8e3913914653bd6f,2.0,0.1,,,,2.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xda3c325ab45b30aeb476b026fe6a777443ca04f3,,,,,,2.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xe1ddd5523094508a532d916aa4f7caf76a716aa7,,,,,,3.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xe3309dd02f1f7254b8cbe478ac7b5519802e151c,5.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xe7bd51dc30d4bdc9fddd42ea7c0a283590c9d416,,,,,,12.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xeb95ff72eab9e8d8fdb545fe15587accf410b42e,3.0,,,,,10.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xf296178d553c8ec21a2fbd2c5dda8ca9ac905a00,1.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xf2ee727f459af63f97c99238a0d34feae317b0ec,5.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,,,,,,1.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xf4b0498e71485717f6f9b6117672c19a0dba5100,19.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xf9825d78233b66edd28cc2bfb4d6c7c3ded61b21,1.0,,,,,
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xfb843f8c4992efdb6b42349c35f025ca55742d33,,,,,,4.0
0x47edbd307180556dbbeb5beabd8a40ac30520f57,0xff37a713c920f6e94043d10c1230e30b13f4d500,,,,,,1.0
0x47f39ec5cdfd19b8d5e67a0453bf405fdf7da015,0xfa5f665fad9b4b5a374f6dec38eb3e5218e2ea33,,1.0,,,,
0x482f5b3f2c05aef3aa6822bd8f242591cf544295,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,,,,,,1.0
0x482f5b3f2c05aef3aa6822bd8f242591cf544295,0xc426f7adb8c15771cdc6df55d31518056c04d63e,10.0,,,,,
0x483b7b501310829a439843c77958911a7f995775,0x08210e340ac6affa1de8b93c424441df86382741,,,,,,1.0
0x483b7b501310829a439843c77958911a7f995775,0x8c9f88003a6971d9464dfd1abcf03b1ffe9e1b7e,,,,,,1.0
0x483b7b501310829a439843c77958911a7f995775,0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d,,,,,,1.0
0x483be2aac4ec1f16c72a01235bf79e2c66857e55,0x0b8fa0e33997038a05d78cce8e1bdfe8cfcecdef,10.0,,,,,
0x483cdc51a29df38adec82e1bb3f0ae197142a351,0x13e2ed5724e9d6df54ed1ea5b4fa81310458c1d9,,,,,,1.0
0x483cdc51a29df38adec82e1bb3f0ae197142a351,0x174d123ce1ef00eebf1026fbf061a7a58a928def,,,,,,2.0
0x483cdc51a29df38adec82e1bb3f0ae197142a351,0x2a91d4ff6ad3bf749fd4950191c780fb20819425,,,,,,1.0
0x483cdc51a29df38adec82e1bb3f0ae197142a351,0x2b47c57a4c9fc1649b43500f4c0cda6cf29be278,,,,,,1.0
0x483cdc51a29df38adec82e1bb3f0ae197142a351,0x3ec60a78a376832af69a74921265a2cebaa4ee09,,,,,,1.0
